name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2018_name,ward_2018_code,easting,northing,longitude,latitude,runtime
Ghost Whale,70 Atlantic Road,Brixton,London,Lambeth,,,E09000022,Coldharbour,E05000420,531312.0001221001,175219.00012210011,-0.10963126839073464,51.460206810277306,02/20/2022
Lounge,56-58 Atlantic Road,Brixton,London,Lambeth,,,E09000022,Coldharbour,E05000420,531271.0001221001,175314.00012210011,-0.1101858840387362,51.461070150587794,02/20/2022
Phoenix,348 Clapham Road,Stockwell,London,Lambeth,,,E09000022,Larkhall,E05000425,530114.0001221001,175986.00012210011,-0.1265853855278446,51.46737711464901,02/20/2022
La Fonda de Maria,273A Clapham Road,Stockwell,London,Lambeth,,,E09000022,Larkhall,E05000425,530435.0001221001,176336.00012210011,-0.12183701563020305,51.47044890618732,02/20/2022
Clapham North,409 Clapham Road,Stockwell,London,Lambeth,,,E09000022,Larkhall,E05000425,530106.0001221001,175838.00012210011,-0.12675499235134235,51.466048767696826,02/20/2022
Café Cairo,88 Landor Road,Stockwell,London,Lambeth,,,E09000022,Larkhall,E05000425,530445.0001221001,175557.00012210011,-0.12198065041230169,51.463445165081126,02/20/2022
Porto,82 Landor Road,Stockwell,London,Lambeth,,,E09000022,Larkhall,E05000425,530335.0001221001,175767.00012210011,-0.12348597077004611,51.46535793578093,02/20/2022
Landor,70 Landor Road,Stockwell,London,Lambeth,,,E09000022,Larkhall,E05000425,530287.0001221001,175747.00012210011,-0.12418403105229008,51.46518923536479,02/20/2022
Marquis Of Lorne,49 Dalyell Road,Stockwell,London,Lambeth,,,E09000022,Ferndale,E05000421,530727.0001221001,175788.00012210011,-0.11783760474707797,51.465456248441456,02/20/2022
Queen's Head,144 Stockwell Road,Stockwell,London,Lambeth,,,E09000022,Ferndale,E05000421,530836.0001221001,175913.00012210011,-0.11622289617147477,51.46655451707806,02/20/2022
Blacksmith's Arms,Cudham Lane South,Cudham,Sevenoaks,Bromley,,,E09000006,Darwin,E05000117,544635.0001221001,159662.00012210011,0.07569922708145556,51.31715200307299,02/20/2022
Aperfield Inn,311 Main Road,Biggin Hill,Westerham,Bromley,,,E09000006,Darwin,E05000117,543144.0001221001,157845.00012210011,0.05358697229062535,51.3011997462514,02/20/2022
Old Jail,Jail Lane,Biggin Hill,Westerham,Bromley,,,E09000006,Darwin,E05000117,543126.0001221001,159305.00012210011,0.05391481353013265,51.314325323445836,02/20/2022
Black Horse,123 Main Road,Biggin Hill,Westerham,Bromley,,,E09000006,Biggin Hill,E05000107,541826.0001221001,159297.00012210011,0.035268808629060996,51.314579002620356,02/20/2022
Flying Machine,Kings Road,Biggin Hill,Westerham,Bromley,,,E09000006,Biggin Hill,E05000107,541319.0001221001,158844.00012210011,0.02781848027753242,51.310633990824016,02/20/2022
Hand & Flower,"Upper Ham Road, Richmond",Ham,Richmond,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,517821.0001221001,171784.00012210011,-0.30489506261038457,51.43230044909211,02/20/2022
Dukes Head,42 The Vineyard,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,518174.0001221001,174630.00012210011,-0.2988682952977833,51.457808551471125,02/20/2022
White Horse,14 Worple Way,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,518461.0001221001,174996.00012210011,-0.2946162181609907,51.461038375127025,02/20/2022
Lass o' Richmond Hill,8 Queens Road,Richmond,,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,518501.0001221001,173813.00012210011,-0.29443708419035847,51.45039650306683,02/20/2022
Marlborough,46 Friars Stile Road,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,518440.0001221001,174288.00012210011,-0.29515556053284364,51.45467885128392,02/20/2022
Roebuck,130 Richmond Hill,Richmond,,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,518340.0001221001,173953.00012210011,-0.2967063863968657,51.451688585416136,02/20/2022
Gate,Richmond Hill,Richmond,,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,518452.0001221001,173854.00012210011,-0.2951282665164793,51.45077529015681,02/20/2022
Victoria Inn,78 Hill Rise,Richmond,,Richmond upon Thames,,,E09000027,South Richmond,E05000528,517928.0001221001,174523.00012210011,-0.30244351491925436,51.45689807972709,02/20/2022
Rose of York,Petersham Road,Richmond,,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,518211.0001221001,173775.00012210011,-0.2986217187903145,51.4501155642936,02/20/2022
Fox & Duck,"194 Petersham Road, Richmond",Petersham,Richmond,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,518045.0001221001,173160.00012210011,-0.3012149838085854,51.444622193612965,02/20/2022
New Inn,"345 Petersham Road, Richmond",Ham,,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,517921.0001221001,172271.00012210011,-0.3032948255500985,51.43665711990039,02/20/2022
Ham Brewery Tap,"4/6 Ham Street, Richmond",Ham,,Richmond upon Thames,,,E09000027,"Ham, Petersham and Richmond Riverside",E05000519,517449.0001221001,172226.00012210011,-0.3100979411420484,51.43635069994058,02/20/2022
Adelaide,57 Park Road,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,515889.0001221001,170749.00012210011,-0.3330168823841797,51.423395569907605,02/20/2022
Railway,3 Victoria Road,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,516022.0001221001,170749.00012210011,-0.3311046410848468,51.42336835440642,02/20/2022
Teddington Arms,38/40 High Street,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,515997.0001221001,171093.00012210011,-0.3313514413054327,51.4264656215607,02/20/2022
Clock House,69 High Street,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,516120.0001221001,171142.00012210011,-0.32956679668376554,51.42688087815859,02/20/2022
Shambles Bar & Restaurant,83 High Street,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,516228.0001221001,171142.00012210011,-0.32801388361123074,51.42685873397113,02/20/2022
Kings Head,123 High Street,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,516228.0001221001,171142.00012210011,-0.32801388361123074,51.42685873397113,02/20/2022
Waldegrave Arms,209 Waldegrave Road,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,515575.0001221001,171707.00012210011,-0.33721890004973015,51.4320709968814,02/20/2022
Masons Arms,41 Walpole Road,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,515603.0001221001,171092.00012210011,-0.33701699517523337,51.42653715695016,02/20/2022
Abercorn Arms,76-78 Church Road,Teddington,,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,515588.0001221001,171365.00012210011,-0.33714358309816833,51.42899416708716,02/20/2022
Hogarth,58 Broad Street,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,515718.0001221001,170963.00012210011,-0.33540557869535126,51.425354123932,02/20/2022
Red Lion,"164/166 Stanley Road, Twickenham",Teddington,,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,515138.0001221001,171507.00012210011,-0.3435682321910713,51.43036221485182,02/20/2022
Builders Arms,"38 Field Lane, Twickenham",Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,516175.0001221001,170938.00012210011,-0.32884286769703625,51.42503589003223,02/20/2022
Lion,27 Wick Road,Teddington,,Richmond upon Thames,,,E09000027,Hampton Wick,E05000522,517008.0001221001,170131.00012210011,-0.3171323445462969,51.417610573625254,02/20/2022
Tide End Cottage,8 Ferry Road,Teddington,,Richmond upon Thames,,,E09000027,Teddington,E05000530,516631.0001221001,171379.00012210011,-0.32214119147258397,51.42890625761017,02/20/2022
M Bar & Grill,Brewery Lane Brewery Wharf,Twickenham,,Richmond upon Thames,,,E09000027,St. Margarets and North Twickenham,E05000527,516008.0001221001,173697.00012210011,-0.3303398594266567,51.44987015828354,02/20/2022
Turks Head,"28 Winchester Road, Twickenham",St. Margarets,,Richmond upon Thames,,,E09000027,St. Margarets and North Twickenham,E05000527,516614.0001221001,174344.00012210011,-0.32140861013268474,51.45556135692631,02/20/2022
Ailsa Tavern,"263 St Margarets Road, Twickenham",Twickenham,St. Margarets,Richmond upon Thames,,,E09000027,St. Margarets and North Twickenham,E05000527,516598.0001221001,174816.00012210011,-0.32148316340328575,51.45980732420172,02/20/2022
Roebuck,"72 Hampton Road, Hampton",Hampton Hill,,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,514601.0001221001,171289.00012210011,-0.35136087601935495,51.42851152051218,02/20/2022
La Familia Restaurant & Bar,99 High Street,Hampton Hill,Hampton,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,514273.0001221001,170844.00012210011,-0.35622092694778773,51.42457770455878,02/20/2022
Bloated Mallard,147 High Street,Hampton Hill,,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,514349.0001221001,170981.00012210011,-0.35508395193000636,51.42579385374665,02/20/2022
Beech House,92 High Street,Hampton Hill,,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,514469.0001221001,171117.00012210011,-0.35331456110744025,51.42699211455454,02/20/2022
Star,"8 High Street, Hampton",Hampton Hill,,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,514343.0001221001,170905.00012210011,-0.3551947563122705,51.42511190721947,02/20/2022
Windmill,"80 Windmill Road, Hampton",Hampton Hill,,Richmond upon Thames,,,E09000027,Fulwell and Hampton Hill,E05000518,513956.0001221001,171140.00012210011,-0.360683631532434,51.42730227000643,02/20/2022
Railway Bell,Station Road,Hampton,,Richmond upon Thames,,,E09000027,Hampton,E05000520,513392.0001221001,169807.00012210011,-0.3692201291556779,51.415433114281456,02/20/2022
Worlds End,88 Station Road,Hampton,,Richmond upon Thames,,,E09000027,Hampton,E05000520,513691.0001221001,169718.00012210011,-0.3649504009596461,51.414573202475246,02/20/2022
Bell Inn,8 Thames Street,Hampton,,Richmond upon Thames,,,E09000027,Hampton,E05000520,514017.0001221001,169495.00012210011,-0.36033581359467715,51.4125031863782,02/20/2022
Jolly Coopers,16 High Street,Hampton,,Richmond upon Thames,,,E09000027,Hampton,E05000520,514061.0001221001,169620.00012210011,-0.3596631127186218,51.41361795395385,02/20/2022
Royal Oak,45 Oak Avenue,Hampton,,Richmond upon Thames,,,E09000027,Hampton North,E05000521,512647.0001221001,170550.00012210011,-0.3796937540866968,51.4222605126722,02/20/2022
Hamptons Ale House,off The Avenue,Hampton,,Richmond upon Thames,,,E09000027,Hampton North,E05000521,512846.0001221001,170939.00012210011,-0.37670867345456516,51.425717645555736,02/20/2022
St Margarets Tavern,"107 St Margarets Place, Twickenham",St. Margarets,,Richmond upon Thames,,,E09000027,St. Margarets and North Twickenham,E05000527,516979.0001221001,174140.00012210011,-0.31622456143268596,51.45365234734612,02/20/2022
Crown,"174 Richmond Road, Twickenham",St Margarets,Twickenham,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516928.0001221001,173808.00012210011,-0.3170680644716976,51.45067863695242,02/20/2022
Rising Sun,277/279 Richmond Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,517281.0001221001,174038.00012210011,-0.3119134762187627,51.45267301216491,02/20/2022
KTM ROX,49 High Street,Feltham,,Hounslow,,,E09000018,Hanworth Park,E05000354,510519.0001221001,172815.00012210011,-0.40958298454620745,51.44303994172969,02/20/2022
Moon on the Square,"30 The Centre, High Street",Feltham,,Hounslow,,,E09000018,Feltham West,E05000352,510528.0001221001,173148.00012210011,-0.4093495053849633,51.446031563329896,02/20/2022
Three Horseshoes,1 Sunbury Road,Feltham,,Hounslow,,,E09000018,Hanworth Park,E05000354,509934.0001221001,171995.00012210011,-0.4182526249834722,51.43578269668721,02/20/2022
General Roy,7 Poplar Way,Feltham,,Hounslow,,,E09000018,Hanworth Park,E05000354,510518.0001221001,172198.00012210011,-0.40979003584692647,51.437493842689186,02/20/2022
Frankie & Benny's,"Leisure West, Browells Lane",Feltham,,Hounslow,,,E09000018,Hanworth Park,E05000354,510849.0001221001,172717.00012210011,-0.4048668123886595,51.44209450629153,02/20/2022
Royal Oak,13 Richmond Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516510.0001221001,173521.00012210011,-0.32317604549104073,51.4481850527998,02/20/2022
Le Baron,65 Richmond Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516614.0001221001,173607.00012210011,-0.3216516075964445,51.44893667164499,02/20/2022
White Swan,Riverside,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516758.0001221001,173355.00012210011,-0.31966323667963475,51.446641836196164,02/20/2022
Barmy Arms,The Embankment,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516422.0001221001,173272.00012210011,-0.3245239068412105,51.44596495910548,02/20/2022
Crafty Winger,29/31 York Street,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516327.0001221001,173388.00012210011,-0.3258523228201705,51.44702717931038,02/20/2022
Brewery Market,48/49 Church Street,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516295.0001221001,173291.00012210011,-0.3263445313522897,51.44616184435836,02/20/2022
Bear,28 York Street,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516353.0001221001,173370.00012210011,-0.32548422913020236,51.44686003945648,02/20/2022
Eel Pie,9/11 Church Street,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516353.0001221001,173318.00012210011,-0.32550133023040456,51.4463926247161,02/20/2022
Fox,39 Church Street,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516353.0001221001,173289.00012210011,-0.3255108671824743,51.44613195109291,02/20/2022
Shack 68,68 London Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516162.0001221001,173603.00012210011,-0.3281552760091501,51.44899363791534,02/20/2022
William Webb Ellis,24 London Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516255.0001221001,173409.00012210011,-0.3268811522598435,51.44723073133518,02/20/2022
George,32 King Street,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516237.0001221001,173260.00012210011,-0.3271890381885252,51.44589510283321,02/20/2022
Cabbage Patch,67 London Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516185.0001221001,173458.00012210011,-0.3278720250016462,51.44768554911885,02/20/2022
Timberyard,53-57 London Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516185.0001221001,173458.00012210011,-0.3278720250016462,51.44768554911885,02/20/2022
Green Man,Green Man Lane,Hatton,Feltham,Hounslow,,,E09000018,Feltham North,E05000351,510117.0001221001,175238.00012210011,-0.414611091018363,51.464898929095625,02/20/2022
Bell on the Green,"661 Staines Road, Feltham",Bedfont,Feltham,Hounslow,,,E09000018,Bedfont,E05000346,508577.0001221001,173612.00012210011,-0.4372733491990602,51.45058006472395,02/20/2022
Load of Hay - Galicja Restaurant,"330 Staines Road, Feltham",Bedfont (East),Feltham,Hounslow,,,E09000018,Bedfont,E05000346,509504.0001221001,174035.00012210011,-0.4238056638640377,51.45420393337676,02/20/2022
Beehive,"333 Staines Road, Feltham",Bedfont,Feltham,Hounslow,,,E09000018,Feltham North,E05000351,509894.0001221001,174124.00012210011,-0.4181666646573293,51.45492838492024,02/20/2022
Duke of Wellington,331 Hatton Road,Bedfont (East),Feltham,Hounslow,,,E09000018,Bedfont,E05000346,509364.0001221001,174883.00012210011,-0.4255576939079547,51.461853819382526,02/20/2022
Three Kings,42 Heath Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516077.0001221001,173159.00012210011,-0.329523740979439,51.44502006118334,02/20/2022
Albany,1 Queens Road,Twickenham,,Richmond upon Thames,,,E09000027,Twickenham Riverside,E05000531,516001.0001221001,173456.00012210011,-0.33051958898929684,51.44770530037848,02/20/2022
Alexander Pope,Cross Deep,Twickenham,,Richmond upon Thames,,,E09000027,South Twickenham,E05000529,515951.0001221001,172571.00012210011,-0.3315288522135466,51.4397604752883,02/20/2022
Prince Blucher,124 The Green,Twickenham,,Richmond upon Thames,,,E09000027,South Twickenham,E05000529,515218.0001221001,173024.00012210011,-0.34192407336811076,51.4439820141368,02/20/2022
TW2 Bar & Grill,80-82 The Green,Twickenham,,Richmond upon Thames,,,E09000027,South Twickenham,E05000529,515218.0001221001,173024.00012210011,-0.34192407336811076,51.4439820141368,02/20/2022
Bloomsbury,209 Staines Road,Twickenham,,Richmond upon Thames,,,E09000027,West Twickenham,E05000532,514632.0001221001,172742.00012210011,-0.35044464774710893,51.441566088260316,02/20/2022
Sussex Arms,15 Staines Road,Twickenham,,Richmond upon Thames,,,E09000027,West Twickenham,E05000532,515040.0001221001,172973.00012210011,-0.3445010606724884,51.443559774224525,02/20/2022
Brouge,241 Hampton Road,Twickenham,,Richmond upon Thames,,,E09000027,South Twickenham,E05000529,514787.0001221001,172139.00012210011,-0.3484107429015283,51.43611440819373,02/20/2022
Fountain,1 Sixth Cross Road,Twickenham,,Richmond upon Thames,,,E09000027,West Twickenham,E05000532,514161.0001221001,172316.00012210011,-0.3573567447286464,51.43783196266499,02/20/2022
Prince Albert,30 Hampton Road,Twickenham,,Richmond upon Thames,,,E09000027,West Twickenham,E05000532,515150.0001221001,172741.00012210011,-0.3429942924457116,51.44145200731216,02/20/2022
Prince of Wales,136 Hampton Road,Twickenham,,Richmond upon Thames,,,E09000027,West Twickenham,E05000532,514875.0001221001,172430.00012210011,-0.34705070416677863,51.43871232505902,02/20/2022
